,href,Date,City,State,Country,Shape,Summary,Reported,Media,Explanation
837,https://nuforc.org//sighting/?id=165820,08/17/1972 23:00,Evanston,IL,USA,Circle,"90 ft saucer, grey with white spinning lights underneath",,,
838,https://nuforc.org//sighting/?id=180807,08/12/1972 15:00,Somers,MT,USA,Triangle,Silent craft entered Somers Bay from the South and hovered about 200 ft above the center of the bay for ~ 3 minutes before departing.,,,
839,https://nuforc.org//sighting/?id=46868,06/26/1972 10:00,Fort Beaufort (South Africa),,South Africa,Egg,Police officers fire shots at UFO in South Africa,,,
840,https://nuforc.org//sighting/?id=177375,05/25/1972 15:33,Dehradun,Uttarakhand,India,Disk,A huge flat silvery white object flew a few feet above me in full speed towards Mussoorie a hill station ahead of Dehradun.,,,
841,https://nuforc.org//sighting/?id=177984,05/09/1972 02:00,White Bear Lake,MN,USA,Cylinder,Woke from sleep and saw an illuminated craft hovering low on the front lawn.,,,
842,https://nuforc.org//sighting/?id=29623,05/29/1971 21:00,Palos Verde (northeast of),CA,USA,Sphere,"There seemed to be no dissipation of the glow coming from the sphere. It surrounded it, stretched in one direction and stopped!?",,,
843,https://nuforc.org//sighting/?id=176007,02/16/1971 17:00,Maitland,FL,USA,Cigar,Seen full view ship hovering over trees 40 feet in air!,,,
844,https://nuforc.org//sighting/?id=177327,09/19/1970 19:00,Willington,CT,USA,Disk,We were tracked by a alien craft.,,,
845,https://nuforc.org//sighting/?id=177496,02/15/1970 17:34,Mendoza,NY,USA,Unknown,"Craft seen hovering above myself and my mother, orange emitting cold light. Maybe 20 feet above us. No sound.",,,
846,https://nuforc.org//sighting/?id=176553,08/29/1969 20:30,Raritan,NJ,USA,Triangle,"Close encounter of a hovering ""gun metal gray, metallic platform""",,,
847,https://nuforc.org//sighting/?id=123342,03/17/1969 20:00,Odessa,WA,USA,Disk,"Brilliant metallic, glowing disc shaped craft with red & blue lights in circle at bottom seen in Odessa, WA, 1969.",,Y,
848,https://nuforc.org//sighting/?id=176387,07/19/1968 00:30,Lancaster,SC,USA,Triangle,"I saw a large triangular craft hovering silently , when I approached it began to move off, I ran after it .",,,
849,https://nuforc.org//sighting/?id=179766,06/15/1968 20:00,Miamisburg,OH,USA,Sphere,Three Flying Disks lights around them.,,,
850,https://nuforc.org//sighting/?id=177067,06/01/1968 20:30,Wytheville,VA,USA,Circle,Hovering right above me > round dome with Lights,,,
851,https://nuforc.org//sighting/?id=177410,10/19/1967 22:00,Louisville,KY,USA,Oval,Cigar shaped craft low altitude filled the entire sky,,,
852,https://nuforc.org//sighting/?id=4192,09/03/1967 21:00,Crestone (near Alamosa),CO,USA,Fireball,"Saw 3 house size balls of fire come straight down, turn to fly horizontal straight at us for 40 miles in 3-4 seconds then pass out of s",,,
853,https://nuforc.org//sighting/?id=177654,09/01/1967 17:00,La Puente,CA,USA,Disk,Space craft with an alien being standing on top,,,
854,https://nuforc.org//sighting/?id=176647,08/17/1967 19:00,Marion,MA,USA,Rectangle,A rectangular craft hovered silently never moving for about 10 minutes with some sort of occupant,,,
855,https://nuforc.org//sighting/?id=124892,06/30/1967 22:00,out at sea east coast U.S.,,Internatonal Waters,Light,UFO spotted by U.S Navy ship out at sea in the year of 1967.,,,
856,https://nuforc.org//sighting/?id=176099,05/26/1967 19:00,"open desert between Gila Bend and Crater Range, near GB AF",AZ,USA,Disk,Atop a hill set a saucer with its doorway open emitting a bright light which formed a triangle.,,,
857,https://nuforc.org//sighting/?id=181307,12/30/1966 07:15,,TX,USA,Disk,Saw out of the window a very large hot pink glowing saucer on the gro.und. Watched for some minutes until is levitated and away,,Y,
858,https://nuforc.org//sighting/?id=177300,10/16/1966 02:10,Mount Compass--Mosquito Hill,South Australia,Australia,Disk,"UFO was stationary, hovering about 20 metres above a herd of cows about 100 metres away.",,,
859,https://nuforc.org//sighting/?id=179081,08/27/1966 20:45,Fort Smith,AR,USA,Disk,"Hovering, round noiseless aircraft with round light in center hovering low over my car.",,,
860,https://nuforc.org//sighting/?id=165578,08/18/1966 15:00,Nr. Town of Porthmadog (UK/Wales),,United Kingdom,Cigar,"Silver colour, no sound, completely still but could move backwards, forwards and sideways watched 5 mins or more then just disappeared",,,
861,https://nuforc.org//sighting/?id=182655,07/16/1965 19:24,Torrance,CA,USA,Circle,At dusk coming from the ocean,,,
862,https://nuforc.org//sighting/?id=181884,07/01/1965 14:00,Lynnwood,WA,USA,Disk,Various lifelong encounters with UFO's and entities,,,
863,https://nuforc.org//sighting/?id=177321,08/30/1964 20:06,Bronx (Whitestone Bridge (driving toward),NY,USA,Disk,Saw the object about 5 miles from the bridge and the while on the bridge.,,,
864,https://nuforc.org//sighting/?id=181773,06/07/1964 18:00,Aurora,CO,USA,Disk,"We spotted an object about 1/2 mile away in the sky, close to land, moving erratically like nothing we've ever seen before.",,,
865,https://nuforc.org//sighting/?id=177586,06/06/1964 11:00,Hancock,NY,USA,Other,Unknown UFO wingless military jet aircraft flying above highway,,,
866,https://nuforc.org//sighting/?id=180687,09/02/1961 23:00,Timpson,TX,USA,Light,"Sighting #15451 returned 1/2 mile on county rd. 3408 off Hwy. 84 in Timpson, Tx. Area",,,
867,https://nuforc.org//sighting/?id=178523,10/05/1960 21:00,Near Kingman,AZ,USA,Disk,"Very large disc about 20 feet across with lights surrounding the bottom, moving very fast.",,,
868,https://nuforc.org//sighting/?id=182975,07/04/1960 15:00,New York,New York,United States,Disk,Gray Disk in Red Hook 1960s,,,
869,https://nuforc.org//sighting/?id=182100,06/16/1960 12:57,,-,USA,Circle,"Large disk spinning silently over water (Atlantic Ocean), seen by 4 young people, one Mom and one Police Officer, before increasing spe",,,
870,https://nuforc.org//sighting/?id=174777,06/08/1960 13:00,Fon du Lac,WI,USA,Oval,Oval object seen hovering by highway 20 miles south of Fon du Lac,,,
871,https://nuforc.org//sighting/?id=174919,09/09/1956 19:20,Nashville,KS,USA,Cigar,My mother said a silver cigar shaped ufo chased us down the road.,,,
872,https://nuforc.org//sighting/?id=176729,10/07/1955 21:30,Near McCamey,TX,USA,Light,A bright star like overhead in the dark sky.,,,
873,https://nuforc.org//sighting/?id=180020,07/17/1954 15:00,Compton,CA,USA,Disk,"This sighting was filmed with a 8mm by one of the little league coach, with me in the foreground.",,,
874,https://nuforc.org//sighting/?id=176406,06/02/1953 13:45,San Diego,CA,USA,Disk,From the deck of USS Frybarger moored in the inner harbor stern toward the Naval Station,,,
875,https://nuforc.org//sighting/?id=181320,04/08/1951 16:00,,,Marshall Islands,Disk,Trinity and Beyond documentary 21minutes 5 seconds into documentary to 21 minutes 13 seconds.,,,
876,https://nuforc.org//sighting/?id=62711,06/01/1950 16:00,Philadelphia,MS,USA,Disk,Childhood sighting of disk witnessed by mother and sons.,,,
877,https://nuforc.org//sighting/?id=103157,07/08/1947 00:00,,,Unspecified,,Crash site photo album.,,,
878,https://nuforc.org//sighting/?id=42312,04/01/1945 10:00,Pacific Ocean,,Unspecified,Disk,"April, 1945 I saw a disc over our ship, all day as we neard Okinawa.",,,
879,https://nuforc.org//sighting/?id=182788,04/29/1944 12:00,,,Ukraine,Light,Found 2 Foo-fighters on this vintage WW2 16 MM gun camera footage of a BF-110 firing on 3 DB3 Russian bombers on Youtube Amazing!!!!,,,
880,https://nuforc.org//sighting/?id=163175,,,,Unspecified,,UFO contact we made during Desert Shield in the Indian Ocean.,,,
881,,,,,,,,,,
